match_id,patch,team_a_1,team_a_2,team_a_3,team_a_4,team_a_5,team_b_1,team_b_2,team_b_3,team_b_4,team_b_5,team_a_win
NA1_5507730071,16.5,Ahri,Alistar,Taric,Twitch,Zoe,Corki,Kayle,Nami,RekSai,Sylas,0
NA1_5510144835,16.5,Blitzcrank,Lux,Nilah,Rumble,Warwick,Kalista,Ornn,Talon,Thresh,Vladimir,1
NA1_5509532786,16.5,Ahri,Belveth,Cassiopeia,Ezreal,Janna,AurelionSol,Irelia,Jayce,Jinx,Nami,1
NA1_5508818119,16.5,Blitzcrank,Kennen,LeeSin,TahmKench,Vladimir,DrMundo,Lux,Senna,TwistedFate,Viego,1
NA1_5509111016,16.5,Ahri,Fiora,Karma,Lucian,Talon,Fizz,Gnar,Nami,Yunara,Zed,0
NA1_5509782391,16.5,Ambessa,Bard,Corki,Jax,Jhin,Kayle,Lucian,Nami,Shen,Yasuo,1
NA1_5507776021,16.5,Darius,Kindred,Rakan,Veigar,Xayah,Heimerdinger,Jhin,Thresh,Yasuo,Zeri,1
NA1_5509498997,16.5,Akali,Ambessa,Kayn,Swain,Xayah,Shen,Sylas,Thresh,XinZhao,Zeri,1
NA1_5507833855,16.5,Aatrox,LeeSin,Rakan,Rumble,Xayah,Belveth,Nami,Renekton,Zed,Ziggs,1
NA1_5509805830,16.5,Ahri,Graves,Olaf,Smolder,Thresh,Caitlyn,Darius,Jhin,Nautilus,Warwick,1
NA1_5505733922,16.5,Ahri,Ashe,MasterYi,Quinn,Vladimir,DrMundo,Rammus,Vex,Yasuo,Zilean,0
NA1_5506402787,16.5,Anivia,Ashe,Bard,Ekko,Lucian,AurelionSol,Garen,Karma,Shaco,TwistedFate,1
NA1_5509111316,16.5,AurelionSol,Mel,Milio,Qiyana,Quinn,Diana,Elise,Poppy,Rakan,Yasuo,1
NA1_5509813557,16.5,Aatrox,Ahri,Ashe,Jax,Zilean,Aurora,Irelia,Samira,Sylas,Zyra,1
NA1_5506330680,16.5,Braum,Ezreal,Graves,Hecarim,Yorick,Kassadin,Pyke,RekSai,Urgot,Ziggs,0
NA1_5508385776,16.5,Ahri,Belveth,Lulu,Renekton,Twitch,Jhin,Karma,Malzahar,Nocturne,Vladimir,0
NA1_5509582892,16.5,Bard,Cassiopeia,Jinx,Talon,Yasuo,Diana,DrMundo,Morgana,Riven,Zoe,0
NA1_5510440509,16.5,Ahri,Diana,Ezreal,Karma,Naafiri,Bard,Caitlyn,Camille,Khazix,Singed,0
NA1_5509613346,16.5,Akali,Draven,Jayce,Nami,Taliyah,Ambessa,DrMundo,Lux,Swain,Thresh,0
NA1_5509981788,16.5,Graves,Jax,Jhin,Xerath,Zyra,Janna,XinZhao,Yasuo,Yone,Zed,1
NA1_5508536557,16.5,Akali,Jayce,Kaisa,Leona,Teemo,Caitlyn,Gnar,Kennen,Thresh,Yasuo,0
NA1_5509565054,16.5,Ahri,Caitlyn,Elise,Gwen,Volibear,Aurora,Chogath,Draven,JarvanIV,Nami,0
NA1_5506338360,16.5,Diana,Fiora,Sona,Viego,Xayah,Katarina,Lucian,Nami,Ornn,XinZhao,1
NA1_5508878550,16.5,Elise,Ezreal,Kled,Yasuo,Yuumi,Pyke,Riven,Shyvana,Tristana,Tryndamere,0
NA1_5509413954,16.5,Amumu,Ezreal,Graves,Maokai,Seraphine,Blitzcrank,Fiora,Kaisa,LeeSin,Veigar,1
NA1_5506951020,16.5,Ahri,Akali,Annie,Ezreal,Nocturne,Graves,Jinx,Leona,MasterYi,Viktor,1
NA1_5505695244,16.5,Anivia,JarvanIV,Lucian,Mel,Milio,Ashe,Karma,Renekton,Riven,Ziggs,0
NA1_5508686586,16.5,Aphelios,DrMundo,Graves,Lulu,Lux,Bard,LeeSin,Smolder,Urgot,Viego,0
NA1_5508397638,16.5,Anivia,DrMundo,Lucian,Morgana,TahmKench,Nami,Varus,Yasuo,Zac,Ziggs,1
NA1_5509688000,16.5,Ashe,Braum,Sylas,Urgot,Viego,Bard,Gnar,Skarner,Varus,Vayne,1
NA1_5510138684,16.5,Aatrox,Illaoi,Lux,Nami,Samira,Fiora,Malphite,Smolder,Viktor,Zilean,1
NA1_5509394108,16.5,Ekko,Khazix,Lulu,Singed,Yunara,Galio,KSante,Milio,Pantheon,Vayne,1
NA1_5510749416,16.5,Ahri,Ezreal,Senna,Viego,Zac,AurelionSol,Graves,KSante,Lux,Nami,1
NA1_5507522365,16.5,Garen,Nami,Sivir,Vayne,Viktor,Jinx,Morgana,Shen,Taliyah,Zaahen,0
NA1_5508650636,16.5,Ezreal,Mel,Nami,Ornn,Volibear,LeeSin,Lucian,Sona,Sylas,Teemo,1
NA1_5508356705,16.5,Akali,Jhin,Leona,Viego,Yorick,Lucian,Nami,Sion,TwistedFate,Zyra,1
NA1_5507821295,16.5,Aurora,Irelia,Karma,Nidalee,Yunara,Corki,Nautilus,Neeko,Rumble,Talon,0
NA1_5510393449,16.5,Aurora,Jinx,Nidalee,Riven,Thresh,Jayce,Leblanc,Senna,Xayah,Zed,0
NA1_5509715519,16.5,Blitzcrank,Nasus,Varus,Viego,Yorick,Draven,Thresh,Vex,Vi,Zac,0
NA1_5510286304,16.5,Ahri,Alistar,Draven,Gnar,Zac,Brand,Jayce,Jhin,Leblanc,Sion,0
NA1_5510789962,16.5,Aphelios,Caitlyn,Ekko,Nautilus,Rengar,Diana,JarvanIV,Twitch,Yorick,Yuumi,0
NA1_5506184329,16.5,Ahri,Gangplank,Janna,Viego,Yasuo,Ezreal,Irelia,Karma,Ornn,Ryze,0
NA1_5506546067,16.5,Ambessa,Aurora,Katarina,Lucian,Nami,Hecarim,Illaoi,Karma,Kassadin,Swain,0
NA1_5506697286,16.5,Akali,Heimerdinger,Janna,Jhin,Shaco,Galio,Illaoi,LeeSin,Yasuo,Yuumi,1
NA1_5510167094,16.5,Belveth,Lucian,Viktor,Yuumi,Zaahen,Garen,Jhin,Sona,Taliyah,Zed,0
NA1_5508125586,16.5,Irelia,Jayce,Mel,Poppy,Viego,Maokai,Nasus,Soraka,Talon,Yunara,0
NA1_5508130764,16.5,Ekko,Gnar,Naafiri,Xerath,Yunara,Gangplank,Graves,Jinx,Soraka,Ziggs,1
NA1_5507829368,16.5,Draven,JarvanIV,Rengar,Ryze,TwistedFate,Kled,Lulu,Orianna,Shen,Yunara,0
NA1_5508899686,16.5,Akali,Jayce,MissFortune,Rammus,Syndra,Briar,Cassiopeia,Ezreal,MasterYi,Nami,1
NA1_5509779278,16.5,Akshan,Braum,Evelynn,Ornn,Yunara,Camille,JarvanIV,Kalista,Rakan,Xerath,1
NA1_5510407851,16.5,Ashe,Ekko,Janna,Rumble,Zaahen,Rengar,Swain,Tryndamere,Udyr,Yuumi,1
NA1_5506416903,16.5,Brand,Ornn,Talon,Tristana,Viktor,Lux,Morgana,Nasus,Senna,Skarner,0
NA1_5508996448,16.5,Ambessa,Aphelios,Lulu,Malzahar,Qiyana,Leona,Lux,Nasus,Swain,Talon,0
NA1_5509639844,16.5,Ahri,Alistar,Hwei,Shen,Vayne,Draven,Malzahar,Maokai,Varus,Yuumi,1
NA1_5507086157,16.5,Aatrox,Jayce,Kaisa,Mel,Neeko,Bard,Caitlyn,Nunu,Sion,Syndra,1
NA1_5510602331,16.5,Ezreal,Heimerdinger,Hwei,JarvanIV,Thresh,Lux,Senna,Syndra,TwistedFate,Warwick,0
NA1_5509694290,16.5,Akshan,Aurora,Nautilus,Nunu,Velkoz,Ashe,Briar,Chogath,Morgana,Yone,1
NA1_5505614010,16.5,Ambessa,Belveth,Leona,Orianna,Samira,Aurora,Ezreal,LeeSin,Maokai,Singed,1
NA1_5508836206,16.5,Garen,Khazix,LeeSin,Senna,Yasuo,Gragas,Lucian,Malphite,MonkeyKing,Soraka,0
NA1_5507558902,16.5,Akshan,Lillia,Lucian,Nami,Singed,Braum,Karma,Riven,Vayne,Warwick,1
NA1_5509332420,16.5,Alistar,Kayn,Malphite,Syndra,TwistedFate,Braum,Jayce,Karthus,LeeSin,Shen,1
NA1_5508108005,16.5,Kassadin,Shyvana,Smolder,Soraka,Vladimir,Rakan,Veigar,Viego,Yone,Zoe,1
NA1_5508800402,16.5,AurelionSol,Kaisa,Milio,Renekton,Udyr,Jhin,Lillia,Seraphine,Sion,Thresh,0
NA1_5508350374,16.5,Aatrox,Milio,MissFortune,Smolder,Udyr,FiddleSticks,Gangplank,Jhin,Malzahar,Sona,1
NA1_5509347994,16.5,Blitzcrank,Kayn,Sylas,Vayne,Yorick,Hwei,Kaisa,Karma,XinZhao,Yone,0
NA1_5507164852,16.5,Ahri,Ambessa,Ezreal,MasterYi,Taric,Caitlyn,KSante,Taliyah,Thresh,Zoe,0
NA1_5509860211,16.5,Ahri,Lucian,Qiyana,Renekton,Yuumi,Ambessa,Gnar,Malphite,Xayah,Zac,0
NA1_5509008994,16.5,Ashe,Fiora,Ivern,Kassadin,Kled,Caitlyn,Diana,Garen,Swain,Yone,0
NA1_5510842114,16.5,Caitlyn,Irelia,Katarina,Sona,Zed,Garen,Jayce,Neeko,Smolder,Sylas,0
NA1_5507656646,16.5,Ahri,Morgana,Nocturne,Smolder,Volibear,Ambessa,Bard,Ekko,Ezreal,Yone,0
NA1_5510442662,16.5,Akshan,Lillia,Rakan,Seraphine,Zaahen,Chogath,Jinx,Thresh,Viktor,Zed,0
NA1_5509125431,16.5,Ashe,Ekko,Orianna,Poppy,Rakan,Lux,Nunu,Sona,Yasuo,Yorick,1
NA1_5510480187,16.5,Alistar,Aurora,Irelia,Senna,Zac,Aphelios,MasterYi,Thresh,Vladimir,Yone,1
NA1_5508841285,16.5,Ambessa,Jhin,Karma,Sylas,Velkoz,Ekko,Khazix,Nami,Varus,Yasuo,1
NA1_5505756205,16.5,Anivia,LeeSin,Samira,Thresh,Udyr,Brand,Fiora,Hecarim,Hwei,Nami,0
NA1_5506473019,16.5,Aurora,Draven,Jax,LeeSin,Lulu,Camille,Hwei,JarvanIV,MissFortune,Renata,1
NA1_5508652613,16.5,DrMundo,Kassadin,Lulu,Riven,Yunara,Lillia,Sivir,Soraka,Talon,Trundle,1
NA1_5510777489,16.5,Aurora,Kennen,Leona,Smolder,Viego,Gragas,Kaisa,Nautilus,Taliyah,Vayne,0
NA1_5510592368,16.5,Aatrox,Ezreal,Jhin,Lissandra,Nautilus,Lillia,Morgana,Neeko,Taliyah,Yunara,1
NA1_5507280890,16.5,Janna,Jhin,Varus,Vi,Xerath,Jinx,Karma,Kayn,Vladimir,Yasuo,0
NA1_5509237934,16.5,Aatrox,Lissandra,Lulu,Ornn,Varus,Ambessa,Bard,Draven,Kennen,Zed,1
NA1_5509068523,16.5,Bard,Belveth,Caitlyn,Galio,Varus,Blitzcrank,Jayce,Kayle,Yone,Yunara,0
NA1_5509812268,16.5,Ahri,Jhin,KogMaw,Rumble,Viego,DrMundo,Gangplank,Jax,Jinx,Nautilus,1
NA1_5507640591,16.5,Anivia,Ezreal,MasterYi,Yone,Zoe,Cassiopeia,Leona,Mel,MissFortune,Rengar,0
NA1_5509094418,16.5,Ezreal,Lux,Udyr,Vladimir,Yasuo,Gangplank,Karma,Swain,Sylas,Zaahen,1
NA1_5510279011,16.5,Alistar,Jax,Ryze,Talon,Yasuo,Caitlyn,Kayn,Malzahar,Renekton,Sona,0
NA1_5510270924,16.5,Ambessa,Briar,Leblanc,Soraka,Vayne,Ekko,Illaoi,Nautilus,TwistedFate,Varus,1
NA1_5510113061,16.5,Corki,DrMundo,Sona,Vayne,Viktor,Irelia,JarvanIV,Karthus,Lucian,Nami,1
NA1_5507058380,16.5,Amumu,DrMundo,Draven,Lux,Zilean,Diana,Gwen,Khazix,Nautilus,Tristana,1
NA1_5507881545,16.5,Braum,Hwei,Lillia,MissFortune,Yorick,Ekko,Xayah,XinZhao,Zed,Zilean,1
NA1_5510065316,16.5,Aphelios,Naafiri,Thresh,Vladimir,Xerath,AurelionSol,Camille,Renata,Shen,Syndra,0
NA1_5506847330,16.5,Cassiopeia,LeeSin,Senna,Shaco,Tryndamere,Garen,Janna,Rammus,Sivir,Zoe,1
NA1_5509634963,16.5,Fizz,Leona,RekSai,Talon,Veigar,Lucian,Mordekaiser,Nasus,Rengar,Yuumi,1
NA1_5509144372,16.5,AurelionSol,Corki,Ekko,Sona,Yone,Singed,Sion,Smolder,Thresh,Zed,1
NA1_5507865459,16.5,Leona,Lucian,Neeko,Yone,Zaahen,MasterYi,Sion,Viktor,Vladimir,Zoe,1
NA1_5506570289,16.5,Jax,Jhin,Karma,Ryze,Viego,LeeSin,Lucian,Nami,Pantheon,TwistedFate,0
NA1_5510391430,16.5,Ahri,Diana,Senna,Volibear,Yasuo,Brand,Naafiri,Sivir,Sona,Yone,1
NA1_5510254079,16.5,Gwen,Nasus,Smolder,Sona,Yasuo,Jhin,Kaisa,Rakan,Shaco,Urgot,0
NA1_5510855295,16.5,Ahri,Darius,Jinx,Nami,Nocturne,KSante,Lucian,Naafiri,Shaco,Yuumi,1
NA1_5509602050,16.5,Aatrox,Ezreal,Rumble,Shaco,Xerath,Ahri,Galio,Gnar,Jayce,Kaisa,1
NA1_5510505780,16.5,Graves,Poppy,Veigar,Zaahen,Zilean,Gwen,Jhin,Seraphine,Syndra,Yasuo,1
NA1_5509947106,16.5,Ahri,Nami,Ornn,Rammus,Vayne,Caitlyn,Mordekaiser,Nautilus,Rengar,Vex,1
NA1_5505578564,16.5,Ezreal,Kindred,Sona,Syndra,Urgot,Irelia,Nautilus,Samira,Xerath,XinZhao,0
NA1_5508855168,16.5,Ekko,Sion,Vi,Xerath,Zoe,Jayce,Jhin,Karma,Kennen,Sylas,1
NA1_5508807842,16.5,Annie,Evelynn,Janna,Jhin,Vayne,Garen,Jayce,Smolder,Twitch,Viktor,1
NA1_5509341930,16.5,Aatrox,Diana,Draven,Neeko,Teemo,Ezreal,Fiora,Jayce,Katarina,Thresh,0
NA1_5505970969,16.5,Bard,Corki,Sion,Udyr,Vladimir,Kindred,Naafiri,Ornn,Viktor,Zilean,1
NA1_5508652963,16.5,Diana,Jax,Kindred,Nautilus,Samira,Karma,Nocturne,Orianna,Sivir,Yasuo,0
NA1_5508723597,16.5,Alistar,Amumu,Corki,Fizz,Sion,Graves,Orianna,Pyke,Samira,Teemo,0
NA1_5508255532,16.5,Akali,Aphelios,Maokai,Nasus,Nautilus,Jayce,Neeko,Taliyah,Varus,Vayne,0
NA1_5506054126,16.5,Aphelios,Kled,Leblanc,Lulu,Nocturne,Elise,Jayce,Smolder,Thresh,Zoe,0
NA1_5506111605,16.5,AurelionSol,Camille,Kaisa,Neeko,Varus,DrMundo,Fiora,Senna,Seraphine,Syndra,1
NA1_5510878452,16.5,Alistar,Darius,Jhin,Katarina,Trundle,Cassiopeia,JarvanIV,Mel,Ornn,Yuumi,1
NA1_5509802632,16.5,Ahri,Nautilus,Ornn,Vi,Yunara,Ezreal,Garen,Graves,Nami,Veigar,1
NA1_5506838546,16.5,Chogath,Senna,Smolder,Volibear,Yasuo,Ezreal,Milio,Orianna,Rengar,Riven,1
NA1_5507148869,16.5,Brand,LeeSin,Mordekaiser,Nautilus,Yone,Braum,Kassadin,Khazix,Ornn,Senna,0
NA1_5509053839,16.5,Brand,Fiora,Senna,TwistedFate,Zyra,Evelynn,Hwei,Irelia,Renata,Zed,0
NA1_5506181098,16.5,Ahri,Hecarim,Lucian,Olaf,Sona,Brand,Lulu,MasterYi,Trundle,Varus,0
NA1_5509521761,16.5,Galio,MissFortune,Mordekaiser,Nocturne,Thresh,Garen,Rengar,Senna,Swain,Urgot,1
NA1_5507325474,16.5,Ahri,Akali,Alistar,Graves,Irelia,Kled,Orianna,Pantheon,Thresh,Yunara,0
NA1_5505801018,16.5,Anivia,Belveth,Braum,Senna,Zoe,Jayce,Jhin,Katarina,Leona,Nunu,1
NA1_5509584863,16.5,Aatrox,Corki,Jayce,Karma,Syndra,Ezreal,Graves,Nautilus,Ryze,Yorick,0
NA1_5509283493,16.5,Jinx,Kled,Orianna,Ryze,Zaahen,RekSai,Seraphine,Swain,Varus,Yone,0
NA1_5510247628,16.5,Ezreal,Karma,Ryze,Viego,Vladimir,Mel,Nami,Skarner,XinZhao,Zoe,0
NA1_5506188967,16.5,Anivia,Jax,MissFortune,Rengar,Seraphine,Janna,Singed,Viego,Xayah,Zilean,1
NA1_5509762450,16.5,Aphelios,Katarina,LeeSin,Lulu,Sion,Ekko,Jhin,Naafiri,Velkoz,Volibear,0
NA1_5505846802,16.5,Elise,FiddleSticks,Jinx,Lux,Nasus,Jax,Karma,Kassadin,Sejuani,Senna,0
NA1_5506763578,16.5,Blitzcrank,Kaisa,Riven,Syndra,Zaahen,Hecarim,Irelia,Seraphine,Yunara,Zilean,0
NA1_5510870583,16.5,Ahri,Karthus,RekSai,Twitch,Yuumi,Ambessa,Hecarim,Karma,Sivir,Viktor,1
NA1_5509867409,16.5,Ahri,Jinx,Malphite,RekSai,Rell,Caitlyn,Ekko,Kled,Syndra,Thresh,0
NA1_5505825851,16.5,Bard,DrMundo,Rengar,Sylas,Yunara,Chogath,Hecarim,Kaisa,Karma,Pantheon,0
NA1_5508869932,16.5,Ahri,Lucian,Lulu,Shaco,Sivir,Ambessa,Nidalee,Pyke,Talon,Ziggs,1
NA1_5507626192,16.5,Ahri,Belveth,Blitzcrank,Caitlyn,Riven,Ambessa,Jinx,Lulu,Syndra,Zac,1
NA1_5510053117,16.5,Ahri,Nasus,Senna,Sett,Zyra,Corki,Gnar,Karma,Naafiri,Udyr,0
NA1_5506365278,16.5,Akali,Graves,Jinx,Orianna,Sona,Aurora,Caitlyn,Nautilus,Seraphine,XinZhao,1
NA1_5505854641,16.5,Amumu,Aurora,Jax,Nami,Sivir,Corki,Sona,Tryndamere,Vi,Ziggs,1
NA1_5509119510,16.5,Braum,Caitlyn,Sylas,Trundle,Udyr,Darius,Lux,Nautilus,Yasuo,Zyra,1
NA1_5510720347,16.5,Ekko,Jayce,Neeko,Senna,Xerath,Gwen,Kalista,Naafiri,Thresh,Yone,1
NA1_5510797906,16.5,Corki,Darius,Milio,Rengar,Ryze,Lissandra,Rammus,Taric,Warwick,Zeri,1
NA1_5510654285,16.5,Aatrox,Azir,Naafiri,Nautilus,Varus,Amumu,KSante,Karma,Sivir,Zoe,1
NA1_5509604099,16.5,Caitlyn,Fiora,Nidalee,Pyke,TwistedFate,Leona,Smolder,Veigar,Volibear,Xerath,0
NA1_5506027881,16.5,Chogath,Leona,Lissandra,Mel,Viego,Gragas,Jhin,Lulu,MasterYi,Yasuo,1
NA1_5507172119,16.5,Aatrox,Mel,MonkeyKing,Senna,Talon,Camille,Kassadin,Nami,Qiyana,Smolder,1
NA1_5508573338,16.5,Fizz,Gragas,KogMaw,Senna,Trundle,Jayce,Lucian,Malphite,Nami,Qiyana,1
NA1_5509621871,16.5,Anivia,Draven,LeeSin,Poppy,Thresh,MasterYi,Rakan,Sett,Singed,Veigar,1
NA1_5509131413,16.5,Alistar,Ezreal,Graves,Orianna,Sylas,Galio,Gnar,Jayce,Jinx,Karma,1
NA1_5507715564,16.5,Amumu,Aphelios,Milio,Udyr,Veigar,Anivia,Garen,Ivern,Nami,Yunara,1
NA1_5508032886,16.5,Brand,Jax,Vex,Zed,Zilean,Katarina,Kennen,LeeSin,Rakan,Xayah,1
NA1_5506278787,16.5,Briar,Gwen,Jinx,Nautilus,Thresh,Corki,Ekko,Milio,Teemo,Veigar,0
NA1_5510654935,16.5,Ahri,Ambessa,DrMundo,Jhin,Seraphine,Elise,Jinx,Mordekaiser,Soraka,Zed,1
NA1_5508683676,16.5,Ambessa,Caitlyn,Sion,Sylas,Velkoz,Brand,Darius,Malphite,MasterYi,Rakan,0
NA1_5507723931,16.5,Ambessa,Maokai,Morgana,Tristana,Vayne,Blitzcrank,Chogath,Jayce,Karthus,Lucian,0
NA1_5507963234,16.5,Anivia,Bard,Heimerdinger,Varus,Viego,Kaisa,Kennen,Orianna,Rakan,Zaahen,1
NA1_5506819464,16.5,Fizz,Naafiri,Poppy,Rell,Veigar,Jax,Jhin,Nautilus,Nunu,Orianna,1
NA1_5508088169,16.5,Graves,Senna,Syndra,Thresh,Trundle,Kassadin,Nidalee,Rakan,Renekton,Xayah,0
NA1_5508791730,16.5,Corki,Pantheon,Sion,Sylas,Zed,Fiora,Jinx,Lux,Rakan,Udyr,0
NA1_5505922445,16.5,Alistar,Annie,Ezreal,Fiora,XinZhao,Diana,Smolder,Swain,Yasuo,Yone,1
NA1_5506317702,16.5,AurelionSol,Gwen,Nasus,Samira,Swain,Camille,Nunu,Rakan,Ryze,Smolder,1
NA1_5510623630,16.5,Bard,Belveth,Jhin,KSante,Sylas,Caitlyn,Gragas,Nautilus,Urgot,Yasuo,0
NA1_5510046396,16.5,Anivia,Lux,Maokai,Naafiri,Pyke,Aphelios,Graves,Rakan,Sett,Taliyah,0
NA1_5507028458,16.5,Akali,Neeko,Ornn,Shen,Tristana,Kaisa,Leblanc,LeeSin,Pantheon,Pyke,0
NA1_5505898251,16.5,Anivia,Blitzcrank,Viktor,Volibear,Xayah,Cassiopeia,DrMundo,Naafiri,Nidalee,Veigar,1
NA1_5510349265,16.5,Hwei,Naafiri,Nami,TwistedFate,Yone,MissFortune,Pantheon,Pyke,Warwick,Xerath,0
NA1_5510453961,16.5,Mel,MissFortune,MonkeyKing,Rell,Zaahen,Pantheon,Sion,Smolder,Vi,Viktor,0
NA1_5510421087,16.5,Akshan,Chogath,Elise,Nami,Smolder,Blitzcrank,Jax,KogMaw,Sejuani,Velkoz,0
NA1_5507065593,16.5,Akshan,Alistar,Ashe,Gragas,LeeSin,Annie,Leona,Samira,Sylas,Talon,0
NA1_5506912322,16.5,Aurora,Karthus,Poppy,Pyke,Warwick,Caitlyn,DrMundo,Jax,Kassadin,Sylas,1
NA1_5509212435,16.5,Ahri,Chogath,Jinx,Sona,Zaahen,Ezreal,Jayce,Velkoz,Vladimir,Zac,0
NA1_5508550303,16.5,Ahri,Ambessa,Caitlyn,Rengar,Sona,Blitzcrank,Jinx,RekSai,TwistedFate,Vladimir,1
NA1_5508338374,16.5,Ambessa,Aurora,Ezreal,Nidalee,Quinn,Bard,Jayce,Jhin,Zoe,Zyra,0
NA1_5509548120,16.5,Ahri,Heimerdinger,Lulu,MonkeyKing,Yasuo,Akali,Corki,Nami,Nasus,Renekton,1
NA1_5507109332,16.5,Graves,Orianna,Samira,Thresh,Zaahen,Lulu,MonkeyKing,TwistedFate,Udyr,Yunara,0
NA1_5508468091,16.5,LeeSin,Smolder,Tryndamere,Velkoz,Viktor,Mel,Renekton,Shaco,Varus,Zilean,0
NA1_5506370349,16.5,Ahri,Corki,Nidalee,Renata,Urgot,Graves,Jinx,Syndra,TahmKench,Thresh,1
NA1_5510180911,16.5,Akali,Graves,Skarner,Urgot,Yunara,Katarina,Lucian,Nami,Volibear,Zac,1
NA1_5506342482,16.5,Ambessa,Corki,Qiyana,Udyr,Yuumi,Anivia,Darius,Neeko,Velkoz,Zed,1
NA1_5507236266,16.5,Alistar,Aurora,Hecarim,Sivir,Vladimir,Irelia,JarvanIV,MissFortune,Nami,Vex,0
NA1_5509171329,16.5,AurelionSol,Nami,Renekton,Rengar,Xerath,Corki,Fizz,Irelia,Poppy,Seraphine,1
NA1_5510577143,16.5,Aatrox,Ahri,Kayn,Lux,Veigar,Azir,DrMundo,Nami,Twitch,Warwick,1
NA1_5509119745,16.5,AurelionSol,Elise,Nilah,Thresh,Yone,Kassadin,Rengar,Urgot,Yuumi,Zeri,1
NA1_5508185891,16.5,Gragas,Karma,Shyvana,Smolder,Zed,Jhin,Kassadin,RekSai,Sona,Velkoz,0
NA1_5509786379,16.5,Akshan,Anivia,Caitlyn,Maokai,Renekton,Amumu,Darius,Irelia,Sejuani,Swain,1
NA1_5509047604,16.5,AurelionSol,Belveth,Galio,Ornn,Soraka,Bard,Fiora,Qiyana,Sylas,Taliyah,1
NA1_5509554860,16.5,Braum,Jinx,KSante,Katarina,Rengar,Diana,Karma,Kayn,MasterYi,Senna,0
NA1_5508516341,16.5,Ahri,Brand,MasterYi,Nautilus,Yunara,Lillia,Mel,Thresh,Varus,Yone,1
NA1_5510777244,16.5,Akali,Bard,Draven,Irelia,Warwick,Corki,Nami,Vladimir,Yasuo,Zaahen,1
NA1_5507067591,16.5,AurelionSol,Khazix,Malphite,Thresh,Zoe,Corki,Graves,Mordekaiser,TahmKench,Yasuo,1
NA1_5510701820,16.5,Diana,Kaisa,Nautilus,Sett,Yasuo,Katarina,Kayn,MissFortune,Naafiri,Seraphine,1
NA1_5509649791,16.5,Aatrox,Kaisa,Lillia,Pyke,Zed,Alistar,Diana,Graves,Nasus,Twitch,0
NA1_5510271294,16.5,Anivia,Elise,LeeSin,Varus,Yunara,Camille,Ekko,Kaisa,Nami,Sylas,1
NA1_5508000322,16.5,Jax,Lux,MissFortune,Rell,TahmKench,Lulu,Volibear,Yunara,Zaahen,Ziggs,0
NA1_5507569086,16.5,Ahri,Kaisa,Ornn,Seraphine,Sion,Aphelios,Neeko,Thresh,Zaahen,Zyra,1
NA1_5508409138,16.5,Aphelios,Kennen,Leona,Malzahar,Rengar,Fizz,Jhin,Olaf,Thresh,Yasuo,1
NA1_5510662856,16.5,Janna,Nasus,TwistedFate,Zaahen,Zeri,Kayle,Lulu,Ryze,Smolder,Talon,1
NA1_5506681281,16.5,Ekko,Fiora,Senna,Talon,Xayah,Kayn,Malzahar,Shen,Xerath,Yunara,0
NA1_5507986834,16.5,Ahri,Bard,Nidalee,Yone,Zed,Briar,Karma,Shaco,Sivir,Sylas,1
NA1_5509271995,16.5,Bard,Kindred,Yone,Ziggs,Zilean,Corki,Ekko,Garen,Janna,Swain,1
NA1_5506740149,16.5,Brand,Garen,Nautilus,Vi,Zed,MasterYi,Mel,MissFortune,Mordekaiser,Nami,1
NA1_5507632255,16.5,Corki,Gangplank,Mel,Nami,Nunu,Kayle,Nilah,Qiyana,Senna,Xerath,0
NA1_5505744657,16.5,Blitzcrank,Hwei,Khazix,MissFortune,Varus,Jhin,Orianna,Rengar,Senna,Zaahen,1
NA1_5510355348,16.5,Bard,Caitlyn,Corki,JarvanIV,Kennen,Gragas,Kaisa,LeeSin,Nautilus,Viktor,0
NA1_5507617159,16.5,AurelionSol,Jax,Nami,Rengar,Smolder,Evelynn,Gnar,Karma,TwistedFate,Vayne,1
NA1_5508037383,16.5,Darius,Jhin,Neeko,Teemo,Yasuo,Kaisa,MasterYi,MonkeyKing,Veigar,Zilean,1
NA1_5507868316,16.5,Ambessa,Braum,KSante,Kassadin,Mel,Briar,Kaisa,Nautilus,Swain,Yasuo,0
NA1_5510188394,16.5,Aphelios,Graves,Senna,Shen,Syndra,Jax,Jayce,Nami,Rumble,Yunara,1
NA1_5510449924,16.5,Ahri,Akali,LeeSin,Lulu,Twitch,Aphelios,Braum,MasterYi,Velkoz,Zoe,0
NA1_5509819514,16.5,Aatrox,Ahri,Ashe,Ekko,Renata,Camille,Ezreal,Seraphine,TwistedFate,Udyr,0
NA1_5509146595,16.5,Alistar,Diana,Gnar,Jhin,Orianna,Galio,Hecarim,Kaisa,Senna,Zaahen,1
NA1_5508919612,16.5,Anivia,Ashe,Seraphine,Viego,Yorick,Fiora,Graves,Nami,Sivir,Xerath,1
NA1_5505504530,16.5,Cassiopeia,Ezreal,Leona,Nunu,Urgot,Draven,Lillia,Lucian,RekSai,Taliyah,0
NA1_5505782661,16.5,Chogath,Lucian,Malzahar,Nunu,Yuumi,Ezreal,Karma,Leblanc,MasterYi,Vayne,1
NA1_5510180152,16.5,Ahri,Ezreal,Garen,Karma,Rengar,Naafiri,Nami,Shen,Vayne,Volibear,1
