match_id,patch,blue_1,blue_2,blue_3,blue_4,blue_5,red_1,red_2,red_3,red_4,red_5,blue_win
NA1_5509270576,16.5,Ambessa,Annie,Brand,MasterYi,Yone,Bard,Belveth,Ezreal,Zaahen,Zoe,1
NA1_5510705241,16.5,Kennen,Khazix,Lucian,Nami,Xerath,Ahri,Illaoi,Senna,Talon,Thresh,1
NA1_5509737070,16.5,Graves,Kaisa,Karthus,Shen,TahmKench,AurelionSol,Gangplank,MissFortune,Pantheon,Warwick,0
NA1_5510865817,16.5,Aatrox,Mel,Rakan,RekSai,Zilean,Azir,Pyke,Sion,Sylas,Zaahen,1
NA1_5510455136,16.5,Ashe,Graves,Karma,Malphite,Malzahar,Jhin,Khazix,Renekton,Talon,Yuumi,1
NA1_5509794152,16.5,Alistar,Graves,Jinx,Nasus,Sylas,Fiora,Soraka,TwistedFate,Twitch,Udyr,0
NA1_5508244707,16.5,DrMundo,Kaisa,Kayn,Renekton,Thresh,Ambessa,Darius,FiddleSticks,Nami,Qiyana,1
NA1_5509135853,16.5,Jayce,Kaisa,Malphite,Nautilus,Qiyana,Akali,Ashe,Ivern,Renata,Yorick,0
NA1_5510547064,16.5,Ashe,Hwei,Maokai,Mordekaiser,Rengar,Ahri,Garen,LeeSin,Milio,Xayah,0
NA1_5510425461,16.5,Khazix,Mel,Sona,Viego,Viktor,Bard,Jax,Jhin,Naafiri,TwistedFate,1
NA1_5508931733,16.5,Ahri,Bard,Elise,Ezreal,Sett,JarvanIV,Sona,Swain,Yasuo,Zaahen,1
NA1_5510671241,16.5,Hecarim,Riven,Vayne,Yunara,Yuumi,Karma,LeeSin,Rakan,Xayah,Yone,0
NA1_5507005689,16.5,Ambessa,Bard,Galio,Jax,Jinx,Azir,Ivern,Leona,Lucian,TwistedFate,1
NA1_5505653121,16.5,Bard,Fiora,Fizz,Olaf,TwistedFate,Ashe,Karma,Orianna,Renekton,Zaahen,0
NA1_5509152468,16.5,Annie,Darius,Leona,Nilah,Shen,Braum,Ornn,Tristana,Xayah,Zaahen,1
NA1_5506032302,16.5,Mel,Milio,Naafiri,Smolder,Yone,Jinx,KSante,Nami,Veigar,Warwick,1
NA1_5510474657,16.5,Ezreal,Fizz,Nasus,Sejuani,Sona,Camille,Heimerdinger,Nautilus,Rengar,Smolder,0
NA1_5505563974,16.5,MissFortune,Pyke,Riven,Ryze,XinZhao,Annie,Garen,Karma,LeeSin,Vayne,0
NA1_5506549844,16.5,Briar,Ekko,Maokai,Smolder,Veigar,KogMaw,Ornn,Rengar,Swain,Zed,0
NA1_5508882109,16.5,Ahri,KSante,Khazix,Lulu,Varus,Elise,Jhin,Karma,MasterYi,Ornn,1
NA1_5510837367,16.5,Chogath,Sivir,Sona,Veigar,XinZhao,Karma,Mel,Senna,Sett,Warwick,0
NA1_5507989992,16.5,Ashe,Sylas,Talon,Thresh,Zaahen,Akali,Chogath,Nasus,Seraphine,Zed,0
NA1_5508845650,16.5,DrMundo,Fizz,Kalista,Rell,Udyr,Hwei,Kaisa,Maokai,Ornn,XinZhao,0
NA1_5509612153,16.5,Bard,Poppy,Rengar,Swain,Vayne,Aphelios,Braum,Fizz,Riven,Yasuo,1
NA1_5509408937,16.5,Brand,Caitlyn,Gnar,Nocturne,Yone,Azir,Neeko,Sylas,Yunara,Zed,0
NA1_5509284337,16.5,Pantheon,Qiyana,Sona,Varus,Zyra,Gwen,Hecarim,Jhin,Lux,Maokai,1
NA1_5509229709,16.5,Blitzcrank,Draven,Nasus,Volibear,Zoe,Ambessa,Briar,Heimerdinger,Senna,Shaco,1
NA1_5510729153,16.5,Ahri,Jinx,Trundle,Yorick,Zilean,Graves,Karma,Malzahar,Riven,Twitch,1
NA1_5509771013,16.5,Caitlyn,Ekko,KSante,Leona,Sylas,Anivia,AurelionSol,Nami,Nasus,Viego,0
NA1_5510059676,16.5,Ahri,Ezreal,Kindred,Nautilus,Shen,Kaisa,Nasus,Pyke,Sett,Yone,0
NA1_5510420713,16.5,Galio,MissFortune,Pantheon,Veigar,Volibear,Nocturne,Singed,Velkoz,Xerath,Zilean,1
NA1_5510619153,16.5,Galio,Rengar,Senna,Sett,Vladimir,Ahri,Akali,Graves,Jinx,Thresh,0
LA1_1700391945,16.5,Aatrox,Akali,DrMundo,Yuumi,Zeri,Aurora,KSante,Lulu,Twitch,XinZhao,0
NA1_5509324600,16.5,Alistar,Gragas,Khazix,Varus,Veigar,Ahri,Aphelios,Morgana,Nami,Yone,0
NA1_5510026997,16.5,AurelionSol,Ekko,Jinx,Poppy,Vayne,Hwei,Maokai,Nocturne,Smolder,Zac,0
NA1_5508719558,16.5,Kindred,Lux,Soraka,Udyr,Veigar,Irelia,Karma,Nocturne,Vayne,Zoe,0
NA1_5509854210,16.5,Kassadin,Lucian,Milio,RekSai,Sejuani,Ahri,KSante,MissFortune,Xerath,Zaahen,1
NA1_5509499784,16.5,Darius,Graves,Hwei,Jhin,Pyke,Ezreal,Jax,Karma,Pantheon,Taliyah,0
NA1_5510166187,16.5,Ashe,Leblanc,Seraphine,Talon,Udyr,Akali,Ezreal,Fizz,Karma,Renekton,1
NA1_5509952109,16.5,Brand,Kayn,Ryze,Smolder,Xerath,Braum,Chogath,KogMaw,MonkeyKing,Viktor,1
NA1_5507752473,16.5,Akshan,Bard,JarvanIV,Lux,Renekton,Akali,Corki,Kennen,Rammus,Zac,0
NA1_5508591279,16.5,Irelia,Jhin,Neeko,Taliyah,Talon,Belveth,Nami,Smolder,Teemo,Vladimir,0
NA1_5510467564,16.5,Darius,Draven,Ekko,JarvanIV,Karma,Lux,Senna,Shaco,Vayne,Vladimir,0
NA1_5508654115,16.5,Ahri,Brand,Jhin,Nasus,Soraka,Gragas,Nunu,Pantheon,Sivir,Viktor,1
NA1_5510290562,16.5,AurelionSol,Fizz,JarvanIV,Kled,TahmKench,Sett,Soraka,Yone,Zeri,Zyra,1
LA1_1699688923,16.5,Briar,Janna,Katarina,Mordekaiser,Smolder,Fiora,Jinx,Kayn,Lulu,Pantheon,0
NA1_5509528926,16.5,Bard,Jhin,Neeko,Ornn,Sylas,Ashe,Lillia,Seraphine,Shen,Xerath,1
NA1_5509727614,16.5,Draven,Kayn,Kled,Taric,Xerath,Ambessa,Diana,Ezreal,Gangplank,Zilean,0
NA1_5506430612,16.5,Aurora,Corki,Fizz,Leona,Nocturne,Kaisa,Nami,Ryze,Sylas,Vi,1
NA1_5509140833,16.5,Alistar,Brand,Irelia,Karthus,Rengar,Annie,Garen,Khazix,TwistedFate,Yone,1
NA1_5510000767,16.5,Graves,Orianna,Qiyana,Sona,Yunara,Brand,Irelia,MissFortune,Sylas,Talon,0
NA1_5508789523,16.5,Kayle,Lucian,Nami,RekSai,Viktor,Ezreal,Graves,Malphite,Nautilus,Ryze,1
NA1_5509773121,16.5,Akshan,Ambessa,Jinx,Lulu,Nidalee,Corki,Renekton,Sylas,Trundle,Viktor,1
NA1_5506323402,16.5,Ahri,Ambessa,Elise,Smolder,Zilean,Hecarim,Illaoi,Jhin,Rakan,Vex,1
NA1_5508886915,16.5,Caitlyn,Leona,Lissandra,Urgot,Vi,Ashe,Belveth,Irelia,Soraka,Sylas,1
NA1_5510005864,16.5,Ezreal,FiddleSticks,Nami,Rumble,Vayne,Ahri,Jinx,Lulu,Malphite,Talon,1
NA1_5509752200,16.5,Kindred,Lulu,Ryze,Shen,Zeri,Camille,Ezreal,Karma,Pantheon,Ziggs,0
NA1_5506289571,16.5,Hwei,Jinx,Lulu,Olaf,Rengar,Ahri,AurelionSol,Diana,JarvanIV,Thresh,1
NA1_5508701813,16.5,Aurora,Diana,Rakan,Yasuo,Yunara,Ambessa,Corki,Renekton,Velkoz,Xerath,1
NA1_5508331777,16.5,Corki,Garen,Milio,Ornn,Yasuo,Caitlyn,Graves,Sona,Teemo,Vex,0
NA1_5510489965,16.5,Diana,Thresh,Udyr,Urgot,Ziggs,Fizz,KSante,Mel,Smolder,Zed,1
NA1_5510261892,16.5,Jax,Jayce,Lissandra,Yuumi,Zeri,Caitlyn,Nautilus,Qiyana,Rengar,TwistedFate,0
NA1_5508695831,16.5,Hwei,Irelia,MissFortune,Pyke,Qiyana,Amumu,Corki,Darius,Leblanc,Senna,0
NA1_5508349436,16.5,Gwen,Jayce,Kaisa,Karma,TwistedFate,Aphelios,Lissandra,Ornn,Seraphine,XinZhao,0
NA1_5510857457,16.5,Graves,Karma,Veigar,Yone,Zeri,Ahri,Hecarim,Kaisa,Nasus,Senna,1
NA1_5506866003,16.5,Darius,Shaco,Sivir,Thresh,TwistedFate,Aatrox,Bard,Ezreal,Rumble,Ryze,1
NA1_5506440537,16.5,Anivia,Fizz,JarvanIV,Kalista,Malphite,Jayce,Katarina,Leona,Yasuo,Yunara,0
NA1_5509543740,16.5,Darius,Khazix,Mel,Zac,Zoe,Bard,Jhin,Morgana,Talon,Udyr,1
NA1_5508541466,16.5,Ahri,Alistar,Seraphine,Shen,Viego,Ambessa,Anivia,DrMundo,Draven,Veigar,0
NA1_5506448117,16.5,Heimerdinger,Illaoi,Lucian,Nautilus,Nocturne,Ahri,AurelionSol,JarvanIV,Rengar,Sona,0
NA1_5507627721,16.5,Aurora,FiddleSticks,Graves,Karma,Yunara,Ashe,Malzahar,Mel,RekSai,Sett,0
NA1_5506559941,16.5,Akshan,Ambessa,Jhin,RekSai,Zyra,Braum,Diana,Ezreal,Khazix,Vladimir,1
NA1_5508681976,16.5,Irelia,Nidalee,Twitch,Yone,Zilean,Aphelios,Blitzcrank,Kassadin,Nasus,Sylas,0
NA1_5507829420,16.5,Caitlyn,Poppy,Vayne,Viego,Ziggs,Khazix,Pyke,Rumble,TwistedFate,Yunara,1
NA1_5509466207,16.5,Anivia,Jinx,Karma,Poppy,Shaco,Kaisa,LeeSin,Pyke,Sylas,Velkoz,1
NA1_5506115804,16.5,Briar,Lulu,Shen,Xayah,Xerath,Akshan,Aphelios,Nunu,Varus,Veigar,1
NA1_5507640917,16.5,Ashe,Karma,LeeSin,Mordekaiser,Syndra,Ahri,Ezreal,Thresh,Vayne,Zaahen,1
NA1_5510158874,16.5,MissFortune,Rell,Viego,Vladimir,Yone,Bard,Chogath,Hecarim,Jhin,Mordekaiser,0
NA1_5509162562,16.5,Gangplank,Jhin,Leona,Shen,Syndra,Ezreal,FiddleSticks,Sett,Volibear,Xerath,0
NA1_5507153965,16.5,Graves,Malphite,Sion,Sylas,Zoe,Camille,Neeko,Swain,Viego,Zilean,1
NA1_5508160855,16.5,Akali,Karma,Kayn,LeeSin,Smolder,Ahri,Ezreal,Ornn,XinZhao,Zyra,1
NA1_5506945764,16.5,Ambessa,Ezreal,Karma,Mel,Udyr,Azir,Caitlyn,Teemo,Viego,Zilean,0
NA1_5505717309,16.5,Garen,Janna,Samira,Sion,Taliyah,Annie,Fiora,Jinx,Milio,Viego,1
NA1_5509760677,16.5,Graves,Irelia,Lux,Smolder,Zoe,Garen,Nami,Varus,Vi,Viktor,1
NA1_5509457957,16.5,JarvanIV,Sivir,Smolder,Vladimir,Yuumi,Corki,Darius,Galio,MonkeyKing,Nami,0
NA1_5509510000,16.5,Akali,Jayce,MissFortune,RekSai,Seraphine,Qiyana,Rakan,Sivir,Taliyah,Zaahen,0
NA1_5509091205,16.5,RekSai,Seraphine,Smolder,Soraka,Yone,Cassiopeia,Lux,Shaco,Swain,Talon,0
NA1_5506751808,16.5,LeeSin,Leona,Ornn,Smolder,Yone,RekSai,Senna,Shyvana,Vladimir,Zyra,0
NA1_5510160845,16.5,Ahri,Draven,Leona,Renekton,Warwick,Ambessa,Darius,MissFortune,Pantheon,Vex,1
NA1_5505783691,16.5,Graves,Kayle,Morgana,Orianna,Tryndamere,Aatrox,KSante,Mel,Renata,Samira,1
NA1_5509163445,16.5,Brand,Sion,Talon,Taric,Varus,Blitzcrank,Ekko,Fiora,Sivir,Teemo,1
NA1_5506192824,16.5,Anivia,Corki,Janna,MasterYi,Sivir,Jayce,Ornn,Tristana,TwistedFate,Yuumi,0
NA1_5508394419,16.5,Cassiopeia,Fiora,Lucian,Nami,Vi,Akshan,Ezreal,Karma,Kindred,Sylas,1
NA1_5506316412,16.5,Ezreal,Karma,RekSai,Talon,Yone,Hecarim,Malphite,Qiyana,Sona,Xerath,0
NA1_5508513662,16.5,Alistar,Malphite,MissFortune,Taliyah,Teemo,Briar,Rell,Urgot,Vayne,Xerath,0
NA1_5509502960,16.5,AurelionSol,Bard,Corki,DrMundo,Nidalee,Graves,MonkeyKing,Orianna,Seraphine,Swain,0
NA1_5509019373,16.5,Ezreal,Nami,Nasus,Skarner,Viktor,Gnar,Orianna,Udyr,Vladimir,Yuumi,0
NA1_5510075541,16.5,Ambessa,Aurora,Blitzcrank,Jinx,Lillia,Aatrox,Braum,Hecarim,Lucian,Viktor,1
NA1_5508816626,16.5,Hwei,Kaisa,Nasus,Zaahen,Zilean,Ahri,Ambessa,Garen,Sivir,Thresh,0
NA1_5506953783,16.5,Lillia,Lucian,Milio,Nasus,Swain,Ahri,Hecarim,Jinx,Rell,Varus,0
NA1_5505952498,16.5,Ahri,Fizz,Irelia,Sona,Vayne,Aphelios,Garen,Rengar,Sylas,TahmKench,0
NA1_5510644985,16.5,Braum,Diana,Teemo,Vi,Yunara,Anivia,Gangplank,Lucian,Thresh,Viego,1
NA1_5506472360,16.5,Aatrox,Gragas,Hwei,Sona,Zeri,Ahri,Jhin,Mel,Yone,Zaahen,1
NA1_5507802540,16.5,Ahri,Hecarim,KSante,Varus,Zilean,Garen,MasterYi,Rakan,Sylas,Zeri,0
NA1_5510608830,16.5,Annie,Talon,Vladimir,Xerath,Yone,Blitzcrank,Draven,Taliyah,Volibear,Zed,0
NA1_5506424476,16.5,Alistar,Pantheon,Taliyah,Yasuo,Zaahen,Diana,Lucian,Nami,Nasus,Ornn,1
NA1_5509813283,16.5,Ahri,Karma,Poppy,Vayne,Vi,Ezreal,Nami,Nasus,Pantheon,Taliyah,1
NA1_5508592834,16.5,Kled,Lux,Nautilus,Sejuani,Smolder,Ahri,Jinx,KSante,Khazix,Nami,1
NA1_5510861208,16.5,Ahri,Gangplank,Graves,Jinx,Nautilus,Aatrox,Brand,Katarina,Rakan,Teemo,0
NA1_5506627420,16.5,Ambessa,Cassiopeia,Jhin,Nautilus,Taliyah,Jayce,Riven,Swain,Viktor,Yunara,1
NA1_5508775033,16.5,Aatrox,Ashe,Hwei,Swain,Udyr,Galio,Janna,Nocturne,Smolder,Yone,0
NA1_5508253831,16.5,Camille,Fizz,Kaisa,Malphite,Nautilus,DrMundo,Elise,KogMaw,Sona,Vayne,0
NA1_5505581395,16.5,Aatrox,Aphelios,Brand,Vi,Zed,Ezreal,Khazix,Syndra,TahmKench,Urgot,0
NA1_5508184513,16.5,Darius,Jinx,Lissandra,Nocturne,Yuumi,Ezreal,FiddleSticks,Nami,Vladimir,Zaahen,0
NA1_5506957972,16.5,Gangplank,JarvanIV,Jinx,Leona,Ryze,Ambessa,Ezreal,Fiora,Leblanc,Soraka,0
NA1_5510412411,16.5,Bard,DrMundo,Draven,Galio,Kayn,Ahri,Braum,Katarina,Riven,Viego,0
NA1_5506060621,16.5,Katarina,Seraphine,Sona,Viego,Volibear,Ahri,DrMundo,Nami,TwistedFate,Veigar,1
NA1_5506363931,16.5,Corki,Darius,Kassadin,Nami,Talon,LeeSin,Pantheon,Ryze,Seraphine,Vayne,0
NA1_5509294724,16.5,Cassiopeia,Graves,Nautilus,Samira,Swain,MasterYi,Nami,Sylas,Xayah,Xerath,1
NA1_5509471448,16.5,Kled,Leona,Mel,Yunara,Zac,Ekko,Garen,Singed,Thresh,Tristana,0
NA1_5508255882,16.5,Irelia,Lux,Nocturne,Sylas,Zoe,Corki,Jayce,Kennen,Seraphine,Viktor,1
NA1_5509956497,16.5,Ahri,Caitlyn,RekSai,Riven,Soraka,Anivia,Karma,Kled,Teemo,Twitch,0
NA1_5509281038,16.5,Braum,Mel,Swain,Vayne,XinZhao,AurelionSol,Galio,Jax,Naafiri,Nami,0
NA1_5508566716,16.5,Akali,KSante,Seraphine,Thresh,XinZhao,Alistar,Rengar,Urgot,Yone,Ziggs,1
NA1_5509082423,16.5,Kayle,Leona,MissFortune,Pantheon,Sett,Hecarim,Hwei,KogMaw,Milio,Syndra,1
NA1_5507610085,16.5,Ahri,Fizz,Irelia,Thresh,Varus,Jhin,LeeSin,Nunu,Ryze,Zaahen,1
NA1_5510481610,16.5,Jayce,Jhin,Soraka,Taliyah,Zed,Irelia,Janna,Jinx,LeeSin,Lissandra,1
NA1_5508674673,16.5,Camille,Kaisa,Mel,Nautilus,Shen,Ezreal,Hwei,Karma,Pantheon,Zaahen,0
NA1_5510431532,16.5,Caitlyn,Evelynn,Jax,Naafiri,Yone,Qiyana,Rengar,Senna,Swain,Yasuo,1
NA1_5509252437,16.5,Alistar,Kaisa,Sett,Thresh,Viego,Briar,Hwei,Janna,Jinx,Renekton,0
NA1_5507187348,16.5,Caitlyn,JarvanIV,Lux,Sylas,Vayne,Akshan,Jhin,Nami,Udyr,Zilean,1
NA1_5505737875,16.5,Chogath,Karma,Karthus,Vayne,Zac,Galio,Jinx,Taliyah,Yasuo,Zyra,0
NA1_5510335492,16.5,Alistar,AurelionSol,Gragas,MasterYi,Riven,Ekko,Jhin,Nami,Nasus,Nocturne,1
NA1_5510229658,16.5,Gnar,Rengar,Urgot,Ziggs,Zilean,AurelionSol,Jhin,Sejuani,TahmKench,Varus,0
NA1_5506790940,16.5,Graves,Jhin,Nami,TwistedFate,Viktor,Brand,Draven,Kaisa,Malphite,Zoe,1
NA1_5509695048,16.5,Orianna,Rakan,Rengar,Tristana,Zaahen,Braum,Gangplank,Smolder,Sylas,Zed,0
NA1_5506946626,16.5,Garen,Rakan,Rengar,Senna,Smolder,Jhin,Poppy,TwistedFate,Udyr,Vladimir,0
NA1_5508003412,16.5,Ambessa,Jhin,Morgana,Nami,Vi,Corki,Janna,Jayce,Tryndamere,TwistedFate,1
NA1_5507147533,16.5,Aatrox,Draven,LeeSin,Mel,Thresh,Jax,Seraphine,Velkoz,XinZhao,Zeri,1
NA1_5509142278,16.5,JarvanIV,KSante,Karma,Orianna,Smolder,Annie,Bard,Diana,Draven,Fiora,0
NA1_5508461966,16.5,Anivia,Azir,Ezreal,Nami,Shaco,Akali,Galio,Pyke,Smolder,XinZhao,1
NA1_5506557298,16.5,Elise,Nautilus,Talon,Teemo,Vayne,Alistar,Jinx,Mordekaiser,Volibear,Yasuo,0
NA1_5510650674,16.5,Annie,Jhin,Khazix,Malphite,Nami,Jax,MissFortune,Nautilus,RekSai,Tryndamere,0
NA1_5510406634,16.5,Aatrox,Bard,Ryze,Yunara,Zac,Akali,Lux,Nautilus,Qiyana,Volibear,1
NA1_5509776245,16.5,Nami,Nasus,Poppy,Sylas,Yunara,Lulu,Qiyana,RekSai,Rumble,Twitch,1
NA1_5506395382,16.5,Irelia,Jinx,Lissandra,Talon,Zilean,Ambessa,Thresh,Twitch,Viego,Zoe,1
NA1_5507497339,16.5,Ekko,Mel,Varus,Zaahen,Zac,Caitlyn,Jax,Karma,Kassadin,Naafiri,1
NA1_5509120594,16.5,Ashe,Caitlyn,Seraphine,Udyr,Xerath,Ambessa,Jhin,Neeko,Rumble,Zoe,1
NA1_5509030289,16.5,Belveth,Corki,Nautilus,Sett,Veigar,Jhin,Karma,Urgot,Viego,Xerath,0
NA1_5510639275,16.5,Aphelios,Ekko,Poppy,Tryndamere,Yone,Darius,Katarina,Morgana,Rengar,Yunara,1
NA1_5510199428,16.5,Brand,Leona,MasterYi,Qiyana,Volibear,Malzahar,Nilah,Rengar,Sona,Zaahen,0
NA1_5508171836,16.5,Aatrox,Evelynn,Lucian,Morgana,Nami,Khazix,Mordekaiser,Senna,Yasuo,Yunara,1
NA1_5509506260,16.5,Ezreal,Garen,Rakan,Skarner,Xerath,Ashe,Jax,Karma,Swain,Viktor,1
NA1_5508277530,16.5,Ezreal,Kennen,Ornn,Soraka,Udyr,Ambessa,Kaisa,Malphite,Nautilus,Viktor,0
NA1_5510241838,16.5,FiddleSticks,Jhin,Kassadin,Singed,Yuumi,Belveth,Nami,Vayne,Veigar,Yone,0
NA1_5508246999,16.5,Anivia,Jayce,Tristana,Yasuo,Yuumi,Braum,Senna,Xerath,Yone,Zed,1
NA1_5510589865,16.5,Darius,Heimerdinger,Senna,Smolder,Yorick,Amumu,Gragas,Katarina,Mel,Nami,1
NA1_5506098283,16.5,Corki,Lulu,Mordekaiser,Renekton,Rengar,Kayle,Nami,Sett,XinZhao,Zeri,1
NA1_5509155917,16.5,Graves,Lulu,Pantheon,Twitch,Zoe,Ambessa,Jayce,Vayne,Viktor,Xerath,0
NA1_5509707778,16.5,Jinx,Milio,Nidalee,Sion,Yone,Brand,Graves,Karma,Mordekaiser,Zed,1
NA1_5507920605,16.5,Elise,Fiora,Leblanc,LeeSin,Smolder,Akali,Blitzcrank,Darius,RekSai,Xayah,1
NA1_5507576626,16.5,Alistar,Kayle,LeeSin,Pantheon,Smolder,Corki,Malphite,Nautilus,Shen,Viktor,1
NA1_5510770314,16.5,Corki,Singed,Talon,Viktor,Zilean,Anivia,Graves,Jhin,Nautilus,Volibear,0
NA1_5507252618,16.5,DrMundo,Draven,Leona,Talon,Zaahen,Gwen,Jax,Mel,Nautilus,Smolder,0
NA1_5507789593,16.5,Akali,Chogath,Ezreal,Thresh,XinZhao,Alistar,Ambessa,Fizz,Seraphine,Zaahen,1
NA1_5507192194,16.5,Briar,Galio,Seraphine,Tryndamere,Yunara,Ahri,Hecarim,Kaisa,Karma,Zaahen,1
NA1_5509998322,16.5,Gangplank,Lux,Morgana,Nami,Viego,Akali,Ezreal,Khazix,Vex,Yuumi,0
NA1_5509280227,16.5,Alistar,DrMundo,Kled,Teemo,Twitch,Ambessa,Ekko,Kaisa,Soraka,Zed,0
NA1_5506689010,16.5,Aurora,Jayce,Rakan,Talon,Yasuo,Graves,Jhin,Ryze,Sion,XinZhao,1
NA1_5509793483,16.5,Akali,DrMundo,MissFortune,Nautilus,Riven,Caitlyn,Ryze,Sylas,Yasuo,Zilean,1
NA1_5508867635,16.5,Caitlyn,Camille,Elise,Qiyana,Swain,Graves,Kaisa,Poppy,Riven,Talon,1
NA1_5506886083,16.5,LeeSin,Lucian,Nautilus,Ryze,TwistedFate,Draven,Jayce,KSante,Rell,Zoe,0
NA1_5509781836,16.5,Ahri,Mel,Nocturne,Senna,Warwick,Jayce,Leona,Pantheon,Taliyah,Viktor,0
NA1_5510375304,16.5,Aatrox,Bard,Lucian,Sylas,Zed,Alistar,Diana,Volibear,Xayah,Yone,1
NA1_5505991092,16.5,Ahri,Brand,Ekko,Garen,Jhin,Akali,Ambessa,Cassiopeia,Singed,Zilean,0
NA1_5507094989,16.5,Draven,Graves,Lux,Urgot,Veigar,Briar,Corki,Milio,Sejuani,Teemo,0
NA1_5509686127,16.5,Aphelios,Irelia,KSante,Lillia,Sona,Leblanc,Nocturne,Senna,Sivir,Talon,1
NA1_5510337875,16.5,Garen,Kaisa,Malzahar,Nautilus,Teemo,AurelionSol,Fizz,Leona,Pantheon,Varus,0
NA1_5508453671,16.5,Akali,Amumu,Caitlyn,Nami,Nasus,Hwei,Janna,Jayce,Lissandra,Shaco,0
NA1_5510147592,16.5,Anivia,Ekko,Jinx,Sejuani,Talon,Briar,Jayce,Kaisa,Katarina,Lux,1
NA1_5508476735,16.5,Ambessa,Blitzcrank,Fiora,Khazix,Veigar,Brand,Irelia,Neeko,Pyke,Urgot,1
NA1_5508605528,16.5,Corki,Nami,Taliyah,Talon,Varus,Ahri,Blitzcrank,Graves,Kalista,Vladimir,0
NA1_5507542944,16.5,MasterYi,Morgana,Ornn,Yunara,Yuumi,Galio,JarvanIV,Jhin,Ryze,Sona,1
NA1_5506616202,16.5,KSante,Kaisa,Leblanc,LeeSin,Pyke,Aurora,Ezreal,Riven,Talon,Teemo,0
NA1_5507194358,16.5,Ambessa,Lulu,Taliyah,XinZhao,Yunara,Leona,Samira,Shaco,Talon,Viego,1
NA1_5510083432,16.5,Akali,Brand,Darius,Viego,Zyra,Ezreal,Rakan,Teemo,Yasuo,Zaahen,1
NA1_5507066282,16.5,Kaisa,MonkeyKing,Riven,Shen,Xerath,Brand,MasterYi,Rell,Vayne,Viktor,1
NA1_5507125215,16.5,Ezreal,Kassadin,RekSai,Shen,Sion,Mordekaiser,Qiyana,Vi,Zeri,Zyra,0
NA1_5508761770,16.5,Ezreal,Illaoi,Malphite,Neeko,Veigar,AurelionSol,Bard,Camille,Khazix,Zed,1
NA1_5507471118,16.5,Brand,Gangplank,Jhin,LeeSin,TwistedFate,Anivia,Lulu,RekSai,Ryze,Zeri,1
NA1_5508802170,16.5,Caitlyn,Graves,Rumble,Soraka,Yasuo,Akali,Chogath,Ivern,Rengar,Talon,0
NA1_5509310506,16.5,Annie,Draven,Gnar,Lillia,Volibear,LeeSin,Lulu,Teemo,Twitch,Viktor,0
NA1_5509233151,16.5,Fizz,Nami,Rengar,Riven,Xayah,Galio,Morgana,Ornn,Sion,Yasuo,0
NA1_5510251509,16.5,Aatrox,Ahri,Ezreal,Rakan,RekSai,Ambessa,Jayce,Lucian,Nami,Sylas,0
NA1_5510804763,16.5,JarvanIV,Nilah,Shen,Yasuo,Zyra,Briar,Fiora,Lux,Nami,Xayah,1
NA1_5508069965,16.5,Aurora,Blitzcrank,Draven,Gangplank,Naafiri,DrMundo,Senna,TwistedFate,Zeri,Ziggs,0
NA1_5506250357,16.5,Akali,Alistar,JarvanIV,Poppy,Senna,Ambessa,Jhin,Lux,Neeko,Qiyana,0
NA1_5506212931,16.5,Akali,Jhin,Mel,Pantheon,Sylas,Corki,MasterYi,Nautilus,Talon,Viktor,0
NA1_5510012860,16.5,Ambessa,Evelynn,Jhin,Katarina,Nami,Garen,Karma,Skarner,Talon,Velkoz,1
NA1_5508041918,16.5,Corki,Kayn,Kennen,Twitch,Zaahen,Ahri,Fizz,Lucian,Shen,Thresh,0
NA1_5508267237,16.5,Bard,Jhin,Nocturne,Swain,Tryndamere,Camille,MissFortune,Nami,Singed,Sylas,1
NA1_5507191426,16.5,Ahri,Camille,Kaisa,Senna,Volibear,Orianna,Qiyana,Sivir,Sona,Zaahen,1
NA1_5509207579,16.5,Aphelios,Darius,Gwen,Mel,Morgana,Ashe,AurelionSol,Nautilus,Sejuani,Viktor,0
NA1_5507395710,16.5,MasterYi,Nami,Pantheon,Qiyana,Yunara,Graves,Nasus,Thresh,Xerath,Yasuo,0
NA1_5506936622,16.5,Ekko,Jhin,Nautilus,Sion,Yasuo,Akshan,Darius,Lillia,Nami,Sivir,0
NA1_5508308097,16.5,Ezreal,Janna,Qiyana,TwistedFate,Zaahen,Ambessa,Hecarim,Nami,Senna,Syndra,1
NA1_5507061382,16.5,JarvanIV,Kled,Rakan,Xayah,Zoe,Anivia,Aphelios,Lillia,RekSai,Thresh,1
NA1_5510237959,16.5,JarvanIV,Karthus,KogMaw,Rakan,Varus,Hwei,Ivern,KSante,Nautilus,Xayah,0
NA1_5507585101,16.5,Ezreal,Garen,Malzahar,Nocturne,Pantheon,Ahri,Fiora,LeeSin,Morgana,Vayne,1
NA1_5510529529,16.5,DrMundo,FiddleSticks,Qiyana,Sivir,Vayne,Alistar,Sion,Varus,Zac,Ziggs,0
NA1_5508756382,16.5,Jhin,Nami,Ornn,Viktor,Warwick,Hecarim,Katarina,Varus,Yone,Zilean,0
NA1_5506611394,16.5,Bard,Darius,Jhin,KSante,Viktor,Katarina,Nidalee,Sejuani,Seraphine,Tryndamere,1
NA1_5509172748,16.5,Ezreal,Nautilus,Shen,Taliyah,TwistedFate,Graves,Karma,Orianna,Sion,Sivir,0
